campus_id,pais,lat,lon,n_predios,nome,operadora,municipio,uf,ano_operacional,fonte,origem_data,no_estudo_atual,tem_data,pct_veg_densa,pct_veg_rala,pct_solo_exposto,pct_construida,pct_agua,lst_campus,lst_referencia,anomalia_termica_c,frac_built_inicio,greenfield
br-0045,BR,-22.96606674654497,-43.379707629368966,6,Elea RJO1,Elea Data Centers,Rio de Janeiro,Rio de Janeiro,2016.0,datacentermap+osm,declarada_datacentermap,False,True,39.47447406667681,8.731478560500182,0.0,49.90394420685842,1.890103165964587,31.024926298051245,27.781271129517844,3.243655168533401,,
br-0046,BR,-23.6774468,-46.5725548,1,Elea SPO2,Elea Data Centers,São Bernardo do Campo,,,datacentermap,,False,False,3.0734000241051,0.3887524318673095,0.0994797085407319,96.43836783548686,0.0,34.144610951049295,31.656745075763382,2.4878658752859124,,
br-0047,BR,-23.5013594,-46.8473233,1,Elea SPO3,Elea Data Centers,Barueri,,2001.0,datacentermap,declarada_datacentermap,False,True,2.0229111674369924,0.6464053794170802,1.4581893620843482,95.45804185537544,0.41445223568612694,32.129513255395736,29.16858129827672,2.9609319571190156,,
br-0048,BR,-2.956195978406484,-41.76979620360595,1,Enegix Piauí,Enegix,Parnaíba,,,datacentermap,,False,False,68.20067532301425,9.669793684312294,0.0,22.12953099267345,0.0,36.39046465878768,36.614861793243634,-0.22439713445595544,,
br-0049,BR,-22.95490599063348,-43.19455146789551,1,Equinix RJ1,Equinix,Rio de Janeiro,Rio de Janeiro,,datacentermap,,False,False,30.466816891429232,1.1336502423479924,0.9264556810833461,67.47307718513943,0.0,30.51935693288957,26.291380193193472,4.227976739696096,,
br-0050,BR,-22.87137855333288,-43.2732268757782,2,Equinix RJ2,Equinix,Rio de Janeiro,Rio de Janeiro,2013.0,datacentermap+osm,declarada_datacentermap,False,True,0.0,0.0,0.2161956237053264,99.78380437629467,0.0,34.17249394657136,31.10353511132751,3.0689588352438477,,
br-0051,BR,-23.54075605528237,-46.64182414368782,2,Equinix SP1,Equinix,São Paulo,SP,1998.0,datacentermap,declarada_datacentermap,False,True,1.2561960969038826,0.0,0.0,98.74380390309611,0.0,31.244007995618794,32.29502687635554,-1.0510188807367484,,
br-0052,BR,-16.68937263321776,-49.24135147797131,1,Everest Digital Data Center,Everest Digital,Goiânia,,,datacentermap,,True,False,0.41044470195848737,0.11428745304886696,0.0,99.47526784499266,0.0,34.72513914493627,33.71684938460973,1.0082897603265408,,
br-0053,BR,-26.96268155,-52.52833685,2,FERENZ NETWORKS SERVIÇOS DE INTERNET LTDA,Ferenz Networks,Xaxim,SC,2004.0,datacentermap,declarada_datacentermap,False,True,6.749320704076861,2.547326005416394,0.0,90.08320082980615,0.6201524607006081,31.16591765966878,26.266066639681117,4.899851019987661,,
br-0054,BR,-23.4177519,-51.93741495,2,GetTI Data Center,GetCard Provedora de Transações Eletrônicas,Maringa,Parana,1995.0,datacentermap,declarada_datacentermap,False,True,1.5501964206002372,0.14158523876719525,0.0,98.30821834063255,0.0,34.09424585576696,34.14075334967713,-0.04650749391016973,,
br-0055,BR,-20.070645,-44.5765583,1,GOX DATA CENTER LTDA,GOX DATA CENTER LTDA,Itaúna,MG,,datacentermap,,False,False,5.299536551479823,3.1695583161078384,0.39259685330508115,91.13830827910726,0.0,34.97195901968014,29.679607095485263,5.292351924194879,,
br-0056,BR,-23.456573,-46.537871,1,Vivo São Paulo - Guarulhos Data Center,Vivo,Guarulhos,São Paulo,2011.0,datacentermap,declarada_datacentermap,False,True,1.5815990584114694,0.0,0.0,98.41840094158854,0.0,32.99445365970605,30.414277300288227,2.580176359417827,,
br-0057,BR,-15.7980495,-47.9500677,1,Hasest SIA,Hasest,Brasilia,DF,,datacentermap,,False,False,5.057887796809222,9.01095312876965,4.1491278046158175,81.78203126980532,0.0,36.41990502316487,32.57168263833084,3.848222384834031,,
br-0058,BR,-7.115262,-34.880473,1,HostDime Brazil (João Pessoa),HostDime Global Corp,João Pessoa,Paraiba,2017.0,datacentermap,declarada_datacentermap,True,True,12.472720126858059,0.22481855217753025,0.0,85.83838256729953,1.4640787536648876,37.24356737554023,34.96776221341383,2.275805162126403,,
br-0059,BR,-23.59791925,-46.84881245,2,HostDime Brazil (São Paulo),HostDime Global Corp,Cotia,,2013.0,datacentermap,declarada_datacentermap,False,True,16.70762283819165,1.033289957103161,0.3660122111885261,81.82916003172066,0.06391496179599544,29.801278464963357,29.7720051025052,0.029273362458155816,,
